Address,Committed Algo Amount,Committed Algo
2QRLOWO5DOZQ7P7WI7W6JIKRXAZSVHVFM37B73FZQFSGQX3WBBVV3EYRYI,1000000000000,1000000
AWFFPB6HG2BCTQ3KTUXZ5G2UKU3WIFRLXT7XUAOWFFET7CPS44VCPVSLRI,1000000000000,1000000
HIBNC2YD33ROBEMECSFH655TC6QU6MXMHPB3KWFHNINAVNAZMRVVVQULCY,1000000000000,1000000
MPSNROIYRHMIE4SZOYDLN4B4D3VAP25NL5RDCCHLQIGSEN47XCGUWQ4DLU,1000000000000,1000000
OKYSZCQVJJHQIJTAZ4RLLXJ7GZ2RCWSZMPRD7QW6H47SL2NIFDHBF2NLIM,1000000000000,1000000
PI3HRM5MBTIFXTVQM5QMBUAQU53RLK5L45Y47XMOIYK6UWX66EHQM2BJQI,1000000000000,1000000
RASIFLKII2BAS2PA7QLIRDGMIGQYXR4WQBUR2JYFJSFT6RTXZ6YZYQ3AJA,1000000000000,1000000
UCESUERC3ZIRDY4Y52DC4LZBOLUHGAJNC4TWGNZ22U2OBUMUMDBDDKTKHE,1000000000000,1000000
HTXFD4TB53EW35PF2S44DSE7PM77CKJ3QB3RRCR2FUOL4TTY6VYVUYWZGA,999999000000,999999
NCUHPFEADEFG2GFNMQDYTSXGHAOACXWTXQFFHEPJN2GKXYNR4BADRZKBRA,999999000000,999999
SGHW52S4R4KSW4FJSNHTYK2W5ID6UXQICCZGW7AB4PGO6VIG6EOWHCYRYY,999999000000,999999
73AFUN34W3Q6ZNO6SAUGNOHGE5GW3CUPDTYG5IJMQ2DS44RAOUDOUZZPWY,999996000000,999996
5ZGXBHWOXHOYPJCKUIMUMJV5R3D2NHIVWGF32ERY7V2YSQKOTTVJQKAICE,999985650000,999985.65
IVBHJFHZWPXRX2EA7AH7Y4UTTBO2AK73XI65OIXDEAEN7VO2IHWXKOKOVM,993833102299,993833.1
2ZCXE5VYQQFWJIMYAIX74JXCQOSNEGDTKX2O6AWQPOZOYLWM7E5VE2J4JI,991811653703,991811.65
BEWVIMXBBM5FJY2AD2LAHCY7GW5I6D72AVLQA5SHVXGFAHIFSTI4AGK3QY,942113000000,942113
HPOUXYI6LB3TMLU6VWZZJWMXRAFCOPO4YGLYZ447H4OCXECPLKGXEGXN2I,925000000000,925000
JKPP3NDDGPNHSVNEYZL5HDKD56K4JG5R4GPHTMSPM6EJM6MM4BCENII33I,925000000000,925000
22VUOHHEEJUQJ7P7O6ITVJBY6CBTZL7FH7HWK5I4E54I54CN62EZUGGUPU,882900000000,882900
WQNPBDMELWBPKM6CUNARF2FEB2I2IVNS55GM25EJGSXXW4SSWTATQ6WBQM,868120000000,868120
5DU66QONUNEXDF5AZHEPCYKYP6CB3VY5OKJOYEYFBQCQGES2HVY6ZJLZDM,864654163851,864654.16
BTRBTJM3LVQBOW2Z5KASRXJBCTGB53QRRWV244EMRAGEULYH6YW44D6M4Q,864654163851,864654.16
E3PPOOQRN7HS555KCWV3U6VPS7DG2WSGZNJ6NTSYTQ3GJY3FTYZ5R7IRVA,864654163851,864654.16
J35O3RDARSCMVW6GTGI7NBETLGMFOSEH4XH4DRD3SWBYD26Q2NYZX435K4,864654163851,864654.16
JDDSOJGJJZO4RF3JDFLQYEDUOELTSV53YFY54ZFR5IIDE3AFZY5D5W5JFA,864654163851,864654.16
LHGH3BYW7HONOTBZDO7VMZKQRZWL2Y4X6WQ6ZIB5LXT6APBZNQH7HJXD4M,864654163851,864654.16
SOHYURK5NLSCNVM7VNTCBKIJV2FQRYRNOYBNFQ7OQNOWEUM6VEZW4XUAGI,864654163851,864654.16
TMQTT2DQCCQ7KA7FJH5DA736GAWHOIWWE6GZPSOR33WH6C33G6VAKFTSI4,864654163851,864654.16
XVFOZCMDBWSQ7R5Q3WAGGY54OBPZYXVIBZX3YJQ3LLKWW7EVJJ6DO7QSHY,864654163851,864654.16
7YUR2IJJZ74L72SOC7DS7NMINAUVLXFUQNKWJFDGDS2ESTI4OBSSNAPJJ4,849942704755,849942.7
4III6XHN54PLBR7J5K76JO2VKVU4VKNZJOK2TM7SJYMZU3OG5ZGIRZC3GA,843668000000,843668
RZTLDVDK4EI35CUEDTYSTLVEKTTP4LTXCQF23UPAIVMBVS3RCW7UX4ERWE,828498930000,828498.93
35MLCCGMO7X3Y4XKGIAUGUYKUU3EBGCFT45XTBNYPRIDQDE4EE34GMU6ZM,784031738374,784031.74
CZYE45AFEDES5R2YKX66JL3FOUVCP2CH3K5GJ6BESWH5YSDLXRJX47TKAY,783707040294,783707.04
L22WINWWK3YZDT6NCABW4MKM46R7AJGEF2K6SLTNRVIHJMOWWECIP5HY5I,780000000000,780000
XBSPI3WQIUDPIMYNWMCZNXKBAD2TVWX2LNTXM3CNNMEUYTKQRY2N5MNIHU,764000000000,764000
YTNZPFHGLOHY2PBETDINZ5AL6DS7LSU3ZSPYYUK6X57ZH32PAWI7END5ZI,761583624689,761583.62
QQT3Q46P74RYXGVTWGQBU5NM4XY6NMKEXY5BRTQD25IY5TXAWFM4E6TI4A,720000000000,720000
VQOMWBRHZ7USAGBWOXQT73ZVPDPRB2PYN2FTWLWDDMWNGL5LOJPZVHCYXY,710593230290,710593.23
EXBSIDA27QRGDKWR5L6XC3TXCMY2JQWUFEFGIKZGNNXNYS74ZA3QXRX55I,705035061256,705035.06
XCCFG56BW3YF3MXBHVNQ4MP2OF6V54XB2UOJWKOYPJQPPUHNSTONGXZGSM,702400000000,702400
5N23JOCJL3ITCWBE5POHP4AAUJEUFXNOZCN3D6FLRENVTFBEAMWRAZDZR4,700664000000,700664
HTCESSSDUU2JBBVPOS7EJ4GDHFXPUDK2TVDNTDZYKJOFLSJN7ORJQCTTKU,700000000000,700000
PWYTXH4Z62J7KNFANJDUE2TMWV6OUIVLYCV7JYCXQS7TAZCA2PIBTHYZAY,688855691673,688855.69
ERAKQOOVH7ZRUB6QLQTYSX3FLFG3NM6FVGYRG4V3TNUKQLIBJ4BAZXPONQ,687807590770,687807.59
6BFGXWE6NCLRLZ6L6WNZ52ZDYSC5MVKNFAAEKXXW633FTEURCP2ZE23OKE,682593000000,682593
ZDCUYVHCBTLKFW6ZWIVY2D6WZNT6GLJPZQKCCUWDHDHIW4CDDFEFTZRBJY,671012810621,671012.81
A5HIICQGP2LQNQSY25EBJTQAVGOWHMJGFPIDGDLLPMKB2BX5EVYZYUMFA4,670000000000,670000
MHHRM7VN4KCIGXD6ROR7WJVZDOAF42SXVX4L2HEIESQ2KMY2HCMP46WI74,670000000000,670000
RCGUKXXGMN5C6S6X3KFZJNR5I44LTDUHREDWDJSN42TZC2YHPQRFBRFP34,668000000000,668000
EXOEWWJI6PL6626Y4TERJ4F6HFFAV3IFO54PMYCFMZVMV4O4DV22J7DSHE,656685915434,656685.92
LHRCCTWN3STOX5VFX7USPZ6VRSCGSJSLYAXQBJY7EZ4YG6KFQKFF7ALUPE,656223212941,656223.21
MPA2MITDVDTJEWC56NCU4EUNDQPLUN7KBQJTQLWBWGPDUSDIRCQV6VI4QU,654603550000,654603.55
LCRP4XP76CRRLB3MG5MZZITFFY7OI6CN7FS6XH5MC4GS3HMOQNVNBQVYCI,650620527469,650620.53
OFQSG2AF3YB6OZT5UNCF5NUYHBPZYV4RGYOI3Q7KBGLGBCXMGEW77M3UEA,636004730000,636004.73
HVKQ5575O2GP46JDU7OAJHGFHHAAZ42YBUAQXYUU6XTMU5LDNCCWM3627E,631750937768,631750.94
FHN2CDLPUGRBIZ3YDRLB3T2PLTXHXL23SXWYZAVW66GYYCI62AL35PTJ7Q,628420110362,628420.11
RCPCME4J6Y77NVVGB7NP2JPLKF5UE3V2BC3XC4EZGI75UQ5WOBKWDU7EIA,621863998914,621864
I2VETP2TMQCJWBUAJW4NYCXX5A66V5J45PMD2HM4WH6D5D32A2OPPOFY5Y,605666178193,605666.18
HCMQQPBGYZHDAQ2DGLOZE2YOECYYUEYXAZVBCZ7EMZ36QBZV4EWQTL46JM,600000000000,600000
M7KWW6D7CD3USRWHK6YYV2IDKMJHDTTI635ZXQUKPFTLPGHYDWXMFR4MHQ,600000000000,600000
XINZ2BH3QIE4ML4ZVUPXW7S7DN3WWC75APVFVLMA43UOKTYVCUVGEKUUWA,600000000000,600000
GKRNC5YN5SHHTDM7ZMSMKRAJVOQ4PBM3SOABUHCX4AW5ZBEBRQGPDTRPAE,594100000000,594100
2QXNQMXZNZLTKBKPLBADOEJ233L4YH4TDETSDNHCPUXNXENS46SHCEXE3A,592744263666,592744.26
PIBW6CBJHZT7K37I2LHBT6ZMTRNUZAOH7UPLOYJAIRMTR5TJXBJEGRDIXI,583620892091,583620.89
A6GJTG6DCT6D6BBSXOZIDFUE3X5PJE22SS2F66FSRFAPR7MXBO7X3FNKXE,580312643724,580312.64
Z7PGSVQZ3ELMSSC7OZFB7ETDZVW3KMTFLROXLSQK6R76ZDYVJ7KHVXL2TM,564770000000,564770
OLBNDRBGPMAT3B2AAB5TIUQWQX4O66VPEYVYP6QIN2YXFWFG4VWYRDOHRE,560000000000,560000
7RRGMYMEILVAF4ZCBVPPKSFG5DOFSUWJQO76SIFOH4WMF6UWZUDD55RGKA,555755930000,555755.93
BN2KK7F52VOAMQ3ZHPIAPCT4QSKOUVRB2XBY6JKVCJF7QXYVH4L3MV5HKI,542865454437,542865.45
VFX6SUIARSO7BVL2BWQNSCUNWRQEAXBPAJGXLHM6LAMNEPHVITPS22NIUY,528800000000,528800
OQNN24T65BTO3GR6DKQTY4TCLCHOPNKN7YH7YLDUUZMBPYPDNZEUSX4XII,523650000000,523650
KREDZ7E227QSIKK6L2JRLMAJPD5GQG4EIASEWYX2PG6FC6TXV5DCC4F4GY,523640000000,523640
L7ZSNADYGEYS7OKYL4U3AQOULW63KDO6LLYIOYAIPXZOTTP5EM4GXSUSWU,523530000000,523530
7WHBVFCKCKKXTM26JVULRCG7B7ICY77PIZIQLLD5M5B4ZPUH43GBKI6OCM,522887402640,522887.4
ALRKHW6AC5MG7MUTQ3RNGJ4FIIWDPZ3S3EGXCMJDMF6IEXCF5XAWIR7F7E,520000000000,520000
LVT7QU6VZRWURUPQU22SPRTOW5SS5B27ZZAZ6LPU5VM5WNQS5VCQ6MXEXM,513616557078,513616.56
QH3KWEQIJIGMRX3QDFF6I7FHIEPXH6ITZANBSXHNYMTE2RLFAYCVENDBSA,513410000000,513410
DMMA4BSYOWBEGJQO55WG5R3B3V5XXB3KWNYGA7VUVPTCKGBE4DASR6JT7Q,512943552818,512943.55
4IQFCVD2LRYJJ6U3M5GTHHVNCAM7TYATQSHVBPJWA76KJJ5EQ777MZIEDQ,510000000000,510000
FONEX6KQAAA5YMOVJN7LIAJRK3X7QVXS33UFUKHNJKNMXGXLBI6ZI2ZRGI,510000000000,510000
KSCY4SAHAXNMUPVOZAWARVZGVVDDIS5266MVZPYBRM54WQ6AUDYHHUBETQ,510000000000,510000
RGSZUJZET5ELBORWMKH2HIAI6ANPY24PFFXHIVVMPHBRH5ZAJGDJYTKNKY,510000000000,510000
W24HJCNV6TCBXYVCG7YWIJCONMSZLPB2RDMTQXTVQZDW6SCTAUTZIDWXYU,510000000000,510000
2RCMSBIMUUJKXR43UAHOP4QPSXNP4JBC2KQCV4VYRTCT2KWYV2G6LUHS6E,509981280000,509981.28
KOEKF54CYZ4ETEB7MPYBF7XBWH3ZKSYWVXUUHY2D5SUCOLEPVHZGLQABQI,509000000000,509000
P7RMS6LVS6QEYYRQKPKFSNVHRSX4VWBIBPDZSPPEWYR5WDW6LNXWGI3QJ4,509000000000,509000
RZMV3QM7RPYUIQOSOFB6QMR3VURLK6U2U7RWDNAPUK3LUH6GNXELGEDYVE,506373840728,506373.84
FUMFDCH4EUXFMXY4GYJY6MVM7KKZ5ECK5YOXNJRGHQMLHVGYKC3LZBBFSE,505933665493,505933.67
4CQE6YI2UC4MIB3LHEVSEFPICLG2GNUUTZTUJEJ46WFKIMGNOVVR7EP4RE,500000000000,500000
AXF7D4IWAZY43TWJEBWYI7AWUDO6JNFUOYYUYSOTHF3GNFIBOYIF7HDKQU,500000000000,500000
OW72U2DBOESS7M4LD4LXLNYHKJZ6XCOOJYIP4KVKICHMA45XMOEENDYR5E,500000000000,500000
VTNNKUVUFR4WKIEHHSFMR4Z7ARKA42Z2MDWVHFFX72ND77XL52HWW6TP6I,500000000000,500000
WJ7L6GJ37GJ5H5NLY4ZWL7BE4CQCF2AINILSUC3TK7EEGDV65GWHHGI7MQ,500000000000,500000
ZLEU7VDDAC4YZBQYCI5V7E6XTP5NH32WUPCLHRDI7WB75XGWOEDZD7IQYI,500000000000,500000
GQIRWFY6BUBJCHGIIWCYF2FN4KF4HBRJ5T34FQ3DSIGIRGN6HEDSSF6OVM,499998996000,499999
J6VP76VR4USND2V5MEI6QA6EZ64TXZTKA2UFS3UKFBWM7YUSD5CTEMHHHQ,499998000000,499998
4WF4BRV4YKKEAXYF7QWXICPCDBZ56GGWT2VZZBTBL54TIFQGPU6XV3ZN2U,499996550000,499996.55
34LJSLY7ZFJBOGK4RPPOMGN7UO4GELPX5VNPHGHI3UKWRYX67P2R6FRN7Q,490148913867,490148.91
25Z4SALMYH5GBIZJGGVHNTAZNAK53NKQU2WR3JNXJA3UFLUBIR44CMCDVU,487407431545,487407.43
ZPMNO4MBFUHDBIOZDWTKS3HLO7Y7OEBVZ7AVPRTNFTDANDYK7RMGOH42W4,477530760000,477530.76
LO2EBP7MPXBBHCQVID7APVNKVKWGWZVP6GL6TLIBYZVEIBN3VIM4BC2NCQ,469000000000,469000
4UJ5MRJHMOCIBO5AZ2NSSHMDRNHBXTZGGXRGDAABZRHDGIVZJKO54PKO2Q,466545351742,466545.35
LFIVG7MGUU4XXMFNTNDRSR6N6ULKC3TV6H2MCGOAYKDIFYF6PVM7FADU5E,464285715904,464285.72
JKPBJ3WUCVJAJQSXKGZGZMRVA6VVSRZQUZRSGND5MQHSC53C57RFVESIRI,460000000000,460000
SECBPTW7JXH5BY63YSKKWWVRNJ6VNXJMDFA7H4O5LWEIOKSCRHFY27UC5I,458000000000,458000
3LGSM76EGJHJHAX4WGEODMWJLAKV5KTT6MZMUSMV5SU2IMRVXCQIR64FVE,450000000000,450000
7NMMY4TAAVGRBZRSZL6C43ENLF6OWDWKL3AMN6VAEBTLC2BSRFN2HZZHKU,450000000000,450000
ITQ6HVZ25UYDUI4CKQBDBAGZRU5QERJ7OPIAE7UPWPOEXARBRTO4Q7RIZU,450000000000,450000
LV3CIA6KNEZDEE5THMYU4TXAT5MGP4MRUAA7YQHAHJEQL4W2I5GA5JWTEM,449000000000,449000
QYSDA2UNC6RZLDKLT325UG6OKSEAEWWZAEMNOE4N3DUX2ZLFZUZ7MQVLY4,443410945576,443410.95
FRRPZRLIC62QWY7X4RIUTL454UEHIZTXYDGOS4W7F6Z7WTLP7I7B7GFGEI,440000000000,440000
SKIQBOV4F3EKLR6M64R53PRY5DMASIO5JNDS7DBZCZ6PA5GGGJRHGDAZZ4,436400000000,436400
HR4NA5BYGUGFHXLYXH5BDKJYFY54WYXVK7RPPABAZ3ZOFU6STB6667Y2A4,434393797121,434393.8
JF6UALUO3MOMCLGJXUTVDABYKW5XJK75M3B6CMHRZXSX3CZ64VRVHF5CKE,432317081926,432317.08
XAM4KXFADGQWVAFFDV7ZZZTVQIENKQQCZOGHKC5JF27ID4XO6NRM5J423A,429211100257,429211.1
VLFG7HMKGWRFLDG2UQUVSQE4SDVU2AFTIKKMUUHOJ6HN5EDHCYASRYD7DU,428820058893,428820.06
SSGHP67QY4KEFVEPS23GA2IF5KRZCS3PV5GT37QLH7GLQIP75FSJFQWNLA,427036313092,427036.31
X5GHTODWHF6JXJENWSCAKY2JXZ3MMPAFSLYYW3WFMIYHJHB5ZX2O2CZCSI,422478000000,422478
HEHMLOJDEL24V4KBLSYP7BQGAZXGOQ3SIGWI3WOWSBMRCAIF6EQP2UWXOE,420342900000,420342.9
K4EZHGK7S62VT6KIFGLCEB4PUOTVXAM5ASKREWVUNA6GKOLCSUPOLHEN3E,418956000000,418956
UQGEN4KMQBD5J45BH2G276Z3ONBZSI2E3W3WACIATVB6WAL7CI6YSYJ3CU,412702691702,412702.69
JKYU2HX36KZQIPC736FC6NIEAKJGQGR6XWUQNXWBQCBHIIIY6AVXKM65XY,411399000000,411399
VE4PYOUFJ4ZZ4UIVZUSYEUD7WGG33U5HDELTAZ3UUHOJO524QCCMJLDURY,409665000000,409665
JJBCIRMIJAISEL24F3MYUEVCRGXYMT6VEH5D32TDBQQU6DSJ33FIOAWDOM,404000000000,404000
H4EFJWQYDANAQQVOIJFF7OW7CUL6HQP5HS4BY5LTQXJUOQOALAZVKGSAVM,403000000000,403000
NBFW3XAFAPVZE6472DTTRBB5E352IU257HTVSYC43UBZGKCMZBDLUXIL4U,401903671746,401903.67
HPUCIO7GLXBOXX7LVPSIYBGIWQKB4GFRAJXKUDOZTEJZOFPAILDYQ5XVXQ,401902660806,401902.66
LKXVS5CZ53HP36SWMHZLSC7J5SPZFWERPTCYHF3SGNKQOQHHFVZQCITZWA,401901649866,401901.65
2FFMEHW5WQCJGTEEVOLXH557HZEBXOA6FJ2JIHYEOTNSH3UVVM7HBQIK5A,400630863041,400630.86
2WJMYOTSEZPMCETM65JWOC6ACLQAAOE6OSKKGZVMDYE2I354HG5NBNM5WU,400630863041,400630.86
FZVSOAO4JXM2WTURFUKFJDZOMHY56JTRMVEMIBVIN4UMI3QLS6AFYZKEPQ,400630863287,400630.86
ZGJXOMK4U7NGQLOP7OGAUHR2B2KKWQ4TCLBQLO54URDVDRCHSFEEYIC2WM,400000000000,400000
2VEAEYTDQRZG4GJIQTZH2BAVPNGJCJDOWBGJTIKNURLRJV2ICJTHQEBTIA,399000000000,399000
AIUJHFRAAFAKWEDML6Y5X4K422Q4ZKJDZAF5GPZZG6HH7V5U5CEGM7XIFE,397910341331,397910.34
7QD5ICCN7BM3DHZSFCOHGUSB2DOSDRTWFKQNCM6VQFIDHO5MG4TRXY2IKA,397310000000,397310
363W3T7Y6BCGYN2V6P7HIACQJ2IQZAPIPBJ5YTWC4KDC4I3M3ILHRULMII,395901500000,395901.5
3SMYP6NQKRHOYPBOJUFDXBXTS32OZUOHQMLJUPLKXG4QWB6XQNPURKOEEI,395714110000,395714.11
AYS6MYVBZ5SXGGCTDRSCBJUC2YPJDVM3REKLMEFEIMSIMD4IL74UTR4HUU,395208286458,395208.29
UP2WUFX2AXFYLDD7CL7EBBDZXIB5VP5KTAKTCJ3BO2RE3AV5GXT5Y6CFYU,394379000000,394379
52SYPUK27D5BPJ2FOORJBUXRH2JB6TJCOQAVDIYKDC6K53VJBSEJZUXGZ4,391458000000,391458
NKBBDRDMLHEMZWKZDNV65AGGHD2KSKGXLUL7CE2I5JEPJVKQJ46QXVVB6M,390000000000,390000
PBAGPZRKW57DFVWEAS3EA2GX6TULCNEHWEMZRA5CBKGT2MTD3HDRCTSOEQ,387940000000,387940
XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,387000000000,387000
T65TF3VGKWFM6TU2QQLDFRCCXIS6IUCCXZKF53UUFVCI5HLH42T7WXSL6I,384730311489,384730.31
KOSUGBP5TFBY6DJVHFXB3ZJBHHCQSMYVJKYL23TJ4CYAJSXDZRUHCVNY7U,384124000000,384124
HMMKH74TB5DC5VX7W2HRJGWMZQO4FL6A5YN5V4OSH5YGBLR5LWF4YDPQPU,381692008474,381692.01
STXWZAQO75ACI5KKYJHEFUXDDP2KFG3P5ULALMQBVKKWV6VEKO2AAJYVOY,379000000000,379000
T7B7BHBRDADAADSSQXXV26DTSM4FGQVBWIZN4COEMM67Z3S4CYIE2RMPDQ,379000000000,379000
Z4VSY64BNRHOZJMCM7H4KRR2WD6QWDBU2MIT45BBMX2MGKB53VTJQ6LUWQ,378073397845,378073.4
HFFFPNRYSIOGJ4U32VDGVKPSSNVDBIHS3AHVPHWASZCY5MCNW32T7GM56U,373792581654,373792.58
ITJBMZGP5J6BGNO5PQ4P4POY2Y3YDXHDA7K3WOY3SDH765V5ZMN3WRZAAU,371884893056,371884.89
FVHJU5HP7IST6L5NLDFYOVZKLL5IAHOXXTGLPW3TGQYEQ3M3IC7RWWEARA,369896988577,369896.99
OOVOQ6C6OJLG6OYKCLKX7RRHANZ3PJUTXNISAZM7RWYWIPLKLPT6OC2V2M,365000000000,365000
4CSZQGXW62I7TYELLGTOWCJKORYGDUHOVENLOHC5ONXIR45BCRYEENBNMQ,357717955047,357717.96
W2Q4LVR6A6ZLUNGRUKG6N4ALWOLJBVAUMNVLE6JS6OGEOZ3K2WB5TKOZWI,356808261343,356808.26
V4MQ2ZPNC3HZSBFUXZIO7FSNS6H3YZYYSMDANVBLOI5T5JL5Z5ZTTKFV2Y,351000000000,351000
OJMAO7KS3QFC7WVOHCA3PFXUDBAZQAWDJEW2GB4SXNVZVQ2P7ZCPB7USBE,350000000000,350000
TJC2CVBM2JLQ5ESO44MO4ACIP6WPJRTWM227QLWX5TJNBX6ZA3QHUVNYLM,350000000000,350000
IYDKOCI4PPBBHLZOA5F3UPP4YNFHZX2GX34CHYKUFL7ATTEXGEWMNP4U3A,349999116869,349999.12
2PYKXRXREZLMHFKB3A2VB6IKX3UCCNSVONY2ZRZHTMFGDRDZ35ADEEIABI,347630003190,347630
RGJ2SVLDB35ZQFMG7RWB7FXOTXKBWJ3GZNUBARGAIXOOQARZSZ5AXX4WDA,347111030665,347111.03
ULR5BEFQ5GETE76KJRK56QZVV5A7KLMPI6563GG7MATQUGIQPTRRBCL4TQ,342701197779,342701.2
HKVAZLRFOGGKAI4JSODGRQVN652ASZ3X2EQRWCGEBFFH2U7KHA2ZZTAZI4,340745524176,340745.52
PRFX36IVQFWRGK3BDSEPJ2UOQYBETT3Z3Q6X3P6TWMBSVESTIP32HU7GSM,339368760000,339368.76
NIJNI72PBAZZ3UK6NHCHZVXVFFXXHE2VES3OQEU37CFHIDRFZHPMCNJ75I,339240426105,339240.43
4AEAVNDSXN2MCNZ6QJGSC3Z6CZKUYRXHDWCZSNSJBRIG56XD3FKFJUMNG4,337640000000,337640
5FXKLNJZJG662ZXIQZVUTF4HCRKOU7WWCULU33MSB7QRCCUIQ23IYR75Q4,336159000000,336159
6RXL6HCR4M6I2V6LF5NGHGA6LFRUISRXFUM3DCI2CWOMSCW7RZBBT63UBU,335767406456,335767.41
M7Y4KBPIQR4HVUVIUS77YJMPKLONN427C3CBXJMKKHTOOJU6JH2YFSCG3I,334300000000,334300
BNJX4VZRDZES3XAIYLNLY4ROLYVNDO3QCSALGNCSJB7G4WUHHJZDLHLF5A,333333000000,333333
DRTJXDA76VKSQNMRQYPG3NYXWMVL5AR4FSZBGL7O3J2EDCQK4AM2O6W5KQ,333000000000,333000
UHBPTB3QJ2MP2RQYLIVS5PCTPHTKJA3LLXTJU266EZRB43GXDH6HNMACP4,333000000000,333000
FTTDXE634JHIFZHELRP7FQJOLWCPSDLBV37J4OYJRPO5UNJZKMMTUDWENE,332318684049,332318.68
K63MRPWI6ECXPXCLD6RXGC4JLH3DLRRXUBAZ6XSA6JGOG2EBIK7WDBTXG4,331910000000,331910
N643AZUM5KSIF6ANTDMEOKW7HQNZ4FVCLUDC52M2VCAJVMF32W3AZBMW6Q,330000000000,330000
C22XZEHRIOGXQYZKXDJEQDH3G2P6F3JQMQJF47XLIKZKR4XODVSHCIZRLE,327055428711,327055.43
MF5LJ42L23UFIAEWD3GP4EQRMO6M5CGP67XR5S4ROA2IAIJQ233CPLE7Z4,325000000000,325000
NSVB4KEEZHYX3V6U7BLDUHMDX6VA5D45GCGBZ4CBEGGSMFTMU32PRTDKXQ,323460000000,323460
GD5UA5BJZKIC67IHBJXPSN452GBJHZL4I5IEBL2I672NASKW4F6PSDCDZ4,323345053659,323345.05
CGDWGXTTRK7R4NNFTPZKRJ6AC2NWOJ6VMKC3T57Q3B7TWRFRC7NOEPUR2I,321276676708,321276.68
ZI6FGZW6IBYIVYVYELOG3NWOSHXSP5SDTV5SCGPREQTXC4IUSK4UCH6RMM,320000000000,320000
SLHXDUH6RZV73UCY34QFT4DDYACWZT7DK2YRVTRQSZBYWM4OLSRKRWTC24,314137563205,314137.56
HE5KGSVGX4PA5X7DUZBXZ67NKOGQJAWZYCH56P6XU5OI4WPRFM3OETRB5E,313000000000,313000
B3ZHG3VJJBVMBSS7EJ367P7AZYDN6YWKXM26Y47GR5Q742QTZRNCUHBPDM,307413195891,307413.2
BS7MHCFBFN5IDKOCPNDIIZHW5WSEPIEAW4YPCR3QZHMZKRCOMV6RBDGRNI,306041731461,306041.73
TQJMIPY246DXNSBKQ3KYA6JG4WOMRTOMQITVSH6RBP3TKNWK2XF45T24W4,304391537748,304391.54
EJC2ZTZPXL4IL4SJEF7BB4DSBQSCWRKGIFENUYKVSSLIU7UWYGMVUGIZJI,303055779205,303055.78
6NBQUSOOEU5CHB3WKQFIF4JUHN2HIEDICCO4O5F6GSXI2WPZWM7QU2X26I,301469563319,301469.56
5DLY2QZKDMRC2PCIEPFG45ZERELZCNA3ISURJ26XNFVJP6I3UEOWV7JAXI,301248000000,301248
ANULCLJLRVSVVD6EW44PUQ4EEDSGLVQY26SA4T6ECH22RYNJD54QGIL7RA,300000370000,300000.37
6U5KFS5KDVS2BPFVUY2LXCN37G7GP2VI32JL4XJCUWY7G3SIISSUO5IYGA,300000000000,300000
A2EIKCOCMULCTL7FGARUFHZOXUYYIK5VRSMLG2YRGN7QDC4AX5YQUWAKVY,300000000000,300000
E2UWR4G5KFCFB2W5HSRK3QQOL6GX77NY6B76MQZ6GPK2F2ZH3WQAVYEM3A,300000000000,300000
J7HQRVF5DC6KANZGKN6XVEEKNSFMEUGRO5ALUVLC67WNKPP7BTZXZHDPLA,300000000000,300000
PHDHBMAL6RP2F3RN5PKMX43YJNQYX3TVERM3GMQGYDY4V3WMDMYNUFQGOY,300000000000,300000
TUIZ2HTHSVN6CBN5LIQBMGMMEM2ZXZ2OIH3NMA354IQFIFTFXNCWTHWDVU,300000000000,300000
WZA5KWZSSSWYWLRLRSUM6MXWKXNZXJOZR44CN4YSJGOBA52OKY6F6TUK6I,300000000000,300000
XLEEY47N7YV2OGVMUPO2CLZHBZYARAABEOT6YAGNQR2V3N3XL46PD7FFO4,300000000000,300000
T7WJ5T7UJQIEN6QEPEYEAYSAQCKE65Y2SR3OSD3ER4UOFUP67XUCDH5R6A,298308980000,298308.98
R3VG245HH6YY737D53KISCFYHJ5QJXOIN3HJDZYOEQ2TJ4OODWWFO45F5Y,298195421588,298195.42
LVEUEFHTZTWPITWDT37BFHQHIOWZLQL2NSTAE7P5AST2HNKYZAERHVGRJ4,293849542525,293849.54
LZPD4OKRJNSJAIVFVIUYZXZAPWSMAMWOX3NVPKC5ELFLPROBHN2VPBCFCA,292681990000,292681.99
VXY3DYGDNVK54RCTWAOY5H4VF5PX7MDL6QLHLGBCRPICR2IUXW454MDMR4,290899660953,290899.66
MVDR7MV55T7NISNYMLZWH3SALDNZ3FAOHU7QSDA66ZSTUVFM5CK2EZXD64,284000000000,284000
JY43KGLEY5X7FTPHBX7NAHSWV4RDNR5CUOX254IF6WL6GMLLCGJG3XAGUI,283500000000,283500
AFDV5RDKNPY2QLIVIANNYWBFGXLK4U3HRGSP4OQI6EQB4JS4JR4HEXH5DQ,283000000000,283000
76IFOAQZJRWITQA2SDBHHWQVV5V4WYFXRVXXYGRC7XUGTN2YKWSMMXI4RA,280000000000,280000
G6ZA245JYUU66N36KCOZCWGTNKYF6FO5YOR2JARJTQCRIWWD22WXOLYEXI,280000000000,280000
WFPBM522GLCXRQP5G76DTQFQIA2IG2LDNLNUS57CKL34UMBBG5TVO7X4OI,279667500000,279667.5
